id	document	label
20100128	컴투스, 동화같은 모바일RPG ‘퀸스크라운’ 출시	0
20100128	컴투스, 2010 첫 모바일게임 '퀸스크라운' 출시	0
20100128	올해 한국게임 수출액 18억7천만달러 전망	0
20100128	컴투스, 동화 같은 모바일 RPG 퀸스크라운 출시	0
20100202	컴온베이비! 올스타즈, CBT 성황리 종료 [컴온베이비 올스타즈]	1
20100202	"컴온베이비! 올스타즈, ""슈퍼베이비들 거침없는 스타트"""	1
20100202	[2010 테마를 보면 증시가 보인다] ④ 무선인터넷	1
20100202	박지영 컴투스 대표 “스마트폰 나오면서 모바일 게임 인구 늘어”	1
20100202	‘컴온베이비! 올스타즈’ CBT 성공적 종료	1
20100202	컴투스 온라인게임 ‘컴온베이비! 올스타즈’, CBT 성황리 종료	1
20100202	‘손안의 게임’ 스마트폰으로 날개달다	1
20100202	게임의 보고 ‘모바일 오픈마켓’	1
20100202	[게임 단신] IGN ‘최고의 아이폰 게임’ 선정 외	1
20100202	스마트폰 해킹우려에 보안주 동반 강세	1
20100204	오늘의 추천종목-대우증권	0
20100204	대우證: POSCO·하이닉스·대한항공 등	0
20100204	[welcome 스마트폰] 앱스토어-`종속된 시장` 아닌 스마트폰 선택 기준으로	0
20100204	SKT, 2월 로밍 문자 사용액 적립해 아이티 기부	0
20100204	"""수렁에 빠진 아이티, IT로 도와요"""	0
20100204	게임사 실적발표 본격 '시작'…2·3위 경쟁 박빙	0
20100210	[10일 증권사 추천종목]삼성전기·이엠코리아 등	1
20100210	컴투스, 퀸스크라운 이통사 3사 출시	1
20100210	[모바일&콘솔]컴투스 `퀸스크라운`	1
20100210	컴투스 온라인게임 ‘골프스타’, 설날 이벤트 실시	1
20100210	컴투스, ‘퀸스크라운’ 이통사 3사 출시	1
20100210	퀸스크라운, 이통 3사 출시 완료	1
20100211	모바일 RPG 퀸스크라운, 이통 3사 출시	1
20100211	골프스타, 새해 복주머니 모아 경품 받자	1
20100211	스마트폰 열풍에 활짝…모바일게임 `강자`	1
20100211	오픈 2달, 골프스타 프리뷰	1
20100211	(특징주)게임株 동반 강세..`주가 싸다`	1
20100217	급등시점 임박! 이 종목 하나면 2010년 초대형 수익이 터진다.	1
20100217	골프스타, 대규모 업데이트로 새단장 한다 [골프스타]	1
20100217	컴투스 '골프스타', 정식 상용화 앞두고 새 단장	1
20100217	‘Sniper Vs Sniper: Online’, 국내 게임 유일 IMGA 수상 쾌거	1
20100217	애플 대항마...게임빌·컴투스가 슈퍼 앱스토어 수혜주?	1
20100217	컴투스 ‘스나이퍼vs스나이퍼’ IMGA 수상	1
20100217	<생생코스닥>컴투스, 모바일게임 IMGA서 수상	1
20100217	컴투스, '국제모바일게임시상식'에서 최고상	1
20100217	컴투스 스나이퍼, 국제 모바일게임 '베스트 네트워크' 선정	1
20100217	컴투스 ‘Sniper Vs Sniper’ IMGA 수상 영예	1
20100217	스나이퍼Vs스나이퍼, 네트워크 부문 수상	1
20100217	컴투스, 아이폰 게임 'IMGA Best Connectivity' 선정	1
20100217	"골프스타, ""대규모 업데이트 초읽기 돌입"""	1
20100217	컴투스 ‘Sniper Vs Sniper’, IMGA 수상 영예	1
20100218	앱스토어 열풍, 국회가 '발목'	0
20100218	'스나이퍼 vs 스나이퍼:온라인' IMGA 수상 영예	0
20100218	컴투스, 초코초코타이쿤2 이동통신 3사 출시 [초코초코타이쿤2]	0
20100218	컴투스, 초코초코타이쿤2 이동통신 3사 출시	0
20100218	컴투스, '초코초코타이쿤2' 이동통신 3사 출시	0
20100218	컴투스, ‘초코초코타이쿤2’ 출시	0
20100219	"""진검승부 장세 속 상한가 랠리는 이미 시작됐다"""	1
20100219	"최시중 ""무선 강국 이끌 제2의 NHN 육성"""	1
20100219	정부 무선인터넷 5천억 투자, 관련주 ‘꿈틀’	1
20100219	컴투스, '골프스타' 업데이트 실시	1
20100219	컴투스, '골프스타' 필드 정식 개장	1
20100219	컴투스, 온라인게임 골프스타 필드 정식 개장	1
20100219	컴투스, 온라인게임 ‘골프스타’ 필드 정식 개장	1
20100219	골프스타, 첫 대규모 업데이트 진행	1
20100219	SK텔레콤, T스토어 콘텐츠 개발에 100억 지원	1
20100219	골프스타, 필드 개장 등 대규모 업데이트 [골프스타]	1
20100224	스마트폰 최대 수혜株는 `음원 업종`	0
20100224	초코초코 타이쿤2 “초콜릿 직접 만들었어요”	0
20100224	컴투스 ‘초코초코타이쿤2’, 초콜릿 만들기 체험 이벤트 실시 [초코초코타이...	0
20100224	컴투스, ‘초콜릿 만들기’ 론칭 이벤트 실시	0
20100224	모바일 야구게임 봇물…'EA모바일'도 출시	0
20100224	[모바일&콘솔] 초코초코타이쿤2	0
20100224	[CEO &Stock] 송병준 게임빌 대표	0
20100224	초코초코타이쿤2, 초콜릿 만들기 체험 이벤트 실시	0
20100224	컴투스 ‘초코초코타이쿤2’, 초콜릿 만들기 체험 이벤트 실시	0
20100224	컴투스, 초코초코타이쿤2 런칭이벤트 실시	0
20100226	증권사 리서치센터, `취급하는` 종목수가 늘어났다	1
20100226	"""스마트폰 블루오션 잡아라"""	1
20100226	모바일 게임업계, 회사별 생존 전략 '가지가지'	1
20100226	"[스마트폰&앱]""모바일게임, 스마트폰 시장서 새 기회"""	1
20100303	3월 3일 최승욱의 쪽집게 리포트	0
20100303	스마트폰 ´열기´…모바일 게임 채용 ´후끈´	0
20100303	모바일 게임 시장 채용 증가	0
20100303	스마트폰 효과?…모바일 게임시장 ‘채용 열기’ 후끈	0
20100303	개학 맞은 모바일 게임업계, 야심작은 무엇?	0
20100303	게임업체들 개인정보 ‘보호막’ 친다	0
20100317	KT, IT 생태계'Open'으로 리모델링한다	1
20100317	모바일게임업계 '앱스토어가 매출 효자'	1
20100317	"KT, IT생태계 리모델링…""함께 세계로"""	1
20100317	스포츠게임시장, '시즌' 맞아 활황 조짐	1
20100317	박지영 컴투스 대표 “콘텐츠지원책 구체적 비전 보여야”	1
20100317	"이찬진 ""3월말쯤 아이폰 가입자 50만 넘을 듯"""	1
20100317	"KT ""클라우드 컴퓨팅 사업강화할 것"""	1
20100322	피자에땅, 피자주문하면 게임 아이템 제공~	1
20100322	모바일 게임, 플랫폼 전환 기술 '각광'	1
20100322	(VOD)마켓 Q&A.. 모바일 산업 성장성에 주목해야	1
20100322	피자에땅 먹으면 적벽 상급 아이템 지급	1
20100326	컴투스 `컴온베이비! 올스타즈` 30일부터 게릴라 테스트	0
20100326	컴투스, '컴온베이비! 올스타즈' 게릴라 테스트 실시	0
20100326	컴투스, 온라인게임 ‘컴온베이비! 올스타즈’ 게릴라 테스트 30일 실시 [컴온...	0
20100326	컴투스, 컴온베이비 게릴라 테스트 진행	0
20100326	컴투스, 온라인게임 ‘컴온베이비! 올스타즈’ 게릴라 테스트 30일 실시	0
20100326	컴투스의 색다른 삼국지, '삼국지 디펜스' 흥행 예감	0
20100326	컴투스, 온라인게임 '컴온베이비! 올스타즈' 게릴라 테스트 시행	0
20100326	컴투스 온라인게임 '골프스타', 다음에서도 '나이스 샷'	0
20100331	[공시]컴투스, 자사주 1만2500주 처분	1
20100331	컴투스, 롯데자이언츠와 제휴	1
20100331	컴투스 프로야구2010 “올해도 부산갈매기”	1
20100331	[기관 따라잡기] 삼성전자 '순매수', POSCO '순매도'	1
20100331	컴투스 `프로야구2010-KBO` 롯데와 제휴	1
20100331	컴투스프로야구2010-KBO, 롯데자이언츠 제휴	1
20100331	'컴투스프로야구2010-KBO', 롯데자이언츠와 제휴	1
20100401	한국게임산업협회, '제3회 게임인 축구리그' 개최	0
20100401	‘게임인 축구리그’ 4일부터 대장정 돌입	0
20100401	컴투스 '삼국지 디펜스', SKT 오픈 '이벤트 풍성'	0
20100401	한국 게임산업협회, '제3회 게임인 축구리그' 개최	0
20100401	컴투스, '삼국지 디펜스' SKT 오픈 ‘이벤트 풍성’	0
20100416	[마켓리더스] 다시 고개 드는 중국 긴축 이슈	0
20100416	아이폰용 MMORPG, `IMO: World of Magic` 출시	0
20100416	"[SEN 대박클럽] ""기술주ㆍ금융주, 시장 주도주"""	0
20100416	국내기업, '아이패드' 대응 발빠른 움직임	0
20100416	패션플러스,5월20일까지 경품 이벤트	0
20100416	컴투스, 자사주 1만3500주 처분 결정	0
20100416	앱 아이디어 하나로 6000만원 수입…줄잇는 대박 스토리	0
20100416	콘텐츠ㆍ소프트웨어株 '애플효과' 노린다	0
20100423	[특징주]애플>MS 효과, 모바일 컨텐츠株 강세	1
20100423	게임산업진흥법 개정 임박..모바일 게임 수혜	1
20100423	컴투스, 'Heavy Gunner 3D' 앱스토어 FREE APPS 부문 1위	1
20100423	모바일 게임 즐기면 인맥이 넓어져요	1
20100423	컴투스 '헤비 거너 3D', 앱스토어서 선전	1
20100423	액션퍼즐 패밀리3, 영화 하늘에서 음식이~ 제휴 이벤트 실시 [액션 퍼즐패밀리...	1
20100423	세중게임즈, 로드하우스 인터랙티브와 공동 개발 계약 체결	1
20100423	게임산업협회, 제3회 게임인 축구리그 개최	1
20100423	컴투스 `Heavy Gunner 3D` 앱스토어 FREE APPS 1위	1
20100423	컴투스, '헤비 거너 3D' 앱스토어 무료앱 1위	1
20100423	[SEN 대박클럽] 상승마감종목으로 여유투자 해볼까	1
20100423	<생생코스닥> 컴투스, ‘헤비거너3D’ 앱스토어 무료애플 1위	1
20100423	컴투스 ‘Heavy Gunner 3D', 앱스토어 FREE APPS 부문 1위	1
20100423	‘헤비건너3D', 앱스토어 무료 부문 1위 등극	1
20100423	헤비거너 3D, 앱스토어 무료 어플리케이션 1위	1
20100429	[마켓리더스] 실적주들의 이유 있는 역주행	1
20100429	대한민국 모바일 혁명이 시작됐다	1
20100429	오픈마켓 활용하면 세계기업 도약 기회	1
20100429	[컴투스] 앱스토어 중심 `OSMU 전략` 가속도	1
20100429	4월 29일 최승욱의 쪽집게 리포트	1
20100429	오픈마켓 사전심의 철폐 기대감, 게임빌 등 '강세'	1
20100429	컴투스, '슈퍼액션 히어로 4' 출시	1
20100429	컴투스-게임빌, 같은 날 신작 출시 ‘신경전?’	1
20100429	대한민국 모바일앱 어워드 '4월 으뜸앱' 시상	1
20100429	야구광 김창렬, '홈런배틀3D'에 푹빠지다	1
20100429	게임사 실적 해외 매출 중요성 계속 커진다	1
20100430	슈퍼액션 히어로4, 이통3사 서비스	1
20100430	4월 30일 최승욱의 쪽집게 리포트	1
20100430	<생생코스닥>컴투스, ‘슈퍼액션 히어로4‘ 출시	1
20100504	"장종료후 ""이 공시 눈에 띄네""-코스닥(3일)"	0
20100504	게임법 처리 지연…온라인-모바일 업계 `희비`	0
20100504	(종목Plus)애플수혜株..아이패드 판매호조에 '강세'	0
20100504	5월 4일 최승욱의 쪽집게 리포트	0
20100504	컴투스프로야구2010-KBO, 누적 다운로드 10만 돌파 이벤트	0
20100504	컴투스, '프로야구2010-KBO' 10만 돌파 이벤트	0
20100504	"컴투스프로야구2010-KBO, ""10만 다운로드 돌파 기념 이벤트"""	0
20100504	컴투스프로야구 2010-KBO, 이벤트 실시 [컴투스프로야구 2010]	0
20100504	컴투스, '프로야구2010' 다운로드 10만건 달성	0
20100506	"골프스타, ""국가대표 평가전 티켓 받자"""	1
20100506	골프스타, 국가대표평가전 1등석 티켓 제공	1
20100506	‘골프스타’ 하고 국가대표 평가전 티켓 받자!	1
20100506	'골프스타' 하고 국가대표 평가전 티켓 받자	1
20100507	컴투스, 13일 `컴온베이비! 올스타즈` 공개서비스	1
20100507	(아찔한테마)3D·게임株 등	1
20100507	컴투스, 온라인게임 ‘컴온베이비!’ 13일 공개테스트 실시	1
20100507	발전하는 게임 커뮤니티, 게임 속에 '세상이 있더라'	1
20100507	컴온베이비! 올스타즈,공개 서비스 13일 실시	1
20100507	컴투스, 온라인게임 '컴온베이비! 올스타즈' 13일 오픈	1
20100507	컴투스, 온라인게임 ‘컴온베이비! 올스타즈’ 5월 13일 오픈베타테스트 실시	1
20100507	[증시브리핑] 외국인 사상 최대 매도..코스피 1,650p 붕괴	1
20100507	'컴온베이비' 5년만에 온라인 게임으로 부활	1
20100507	컴투스, ‘컴온베이비! 올스타즈’ 13일 오픈베타테스트 실시	1
20100507	“컴온베이비 10년 역사와 노하우를 담았다”	1
20100507	컴투스, '컴온베이비'로 온라인 게임 본격 진출	1
20100510	컴투스, '미니게임천국 시리즈' 1000만 다운로드 돌파	0
20100510	컴투스, '미니게임천국' 시리즈 1000만 다운로드 돌파	0
20100510	<생생코스닥>컴투스 ‘미니게임천국’ 국내 누적 1000만 다운로드	0
20100510	미니게임천국, 시리즈 누적 다운로드 1000만 돌파 [미니게임천국4]	0
20100510	‘미니게임천국’ 시리즈 100만 다운로드 돌파	0
20100510	컴투스 '미니게임천국', 다운로드 횟수 1000만건 돌파	0
20100510	미니게임천국 시리즈, 1천만 다운 돌파	0
20100510	[외인 따라잡기]외국인 5일째 순매도	0
20100510	미니게임천국 다운로드 1000만 돌파	0
20100510	컴투스 ‘미니게임천국’ 시리즈, 누적 1000만 다운로드 돌파	0
20100511	"[SEN 대박클럽] ""나우콤·카스, 가치와 실적 겸비 종목"""	0
20100511	액션히어로 vs 놈, 대표선수들이 붙었다!	0
20100511	(스몰캡리포트)네오위즈, 실적개선 뒤에 숨은 불안요인 아쉬워	0
20100512	"골프스타, ""프리미엄 혜택이 공짜"""	1
20100512	골프스타, 프리미엄 회원권 무료체험 이벤트 실시	1
20100512	골프스타, 프리미엄 회원권 무료체험 이벤트 실시 [골프스타]	1
20100512	컴투스, '골프스타' 프리미엄 회원권 무료체험 이벤트	1
20100512	컴투스 골프스타, 프리미엄 회원권 무료로 제공	1
20100512	컴투스, 온라인게임 ‘골프스타’ 프리미엄 혜택이 공짜!	1
20100512	증시 ‘대박 전문’ 슈퍼 개미들	1
20100513	<생생코스닥>컴투스 ‘컴온베이비! 올스타즈’ 공개시범테스트 돌입	1
20100513	“맞을 매라면 먼저 맞자” 게임업계, 월드컵에 맞대응	1
20100513	엽기코믹 스포츠 컴온베이비! 올스타즈 오픈!	1
20100513	컴투스, '컴온베이비! 올스타즈' OBT 돌입	1
20100514	[기자의 눈/조은아]2020년을 빛낼 새로운 별이 그리운 재계	0
20100514	'컴온베이비 올스타즈', 게임엔젤서도 즐기세요	0
20100514	컴온베이비! 올스타즈, 게임엔젤에서도 즐긴다	0
20100514	[Weekly 베타게임] 5월 3째주에 선보이는 신작게임 열전!	0
20100514	주가 다 올랐나…자사주 매각 잇따라	0
20100518	"컴투스, ""글로벌 모바일 게임 시대를 이끌어갈 인재 모집"""	1
20100518	컴투스 `모바일 게임 시대 이끌어갈 인재를 찾아요`	1
20100518	컴투스, 상반기 신입·경력 공개채용	1
20100518	컴투스, ‘2010년 상반기 공개 채용’ 실시	1
20100518	컴투스, 2010 신입·경력사원 공개 채용 실시	1
20100518	컴투스, 2010년 상반기 공채 실시	1
20100518	(방송 예고) <대가들의 투자 비법> 테마주를 잡아라	1
20100518	앱 개발자들 WWDC에 ‘시선 집중’	1
20100518	컴투스, 2010년 상반기 공개 채용 실시	1
20100519	5월 19일 최승욱의 쪽집게 리포트	0
20100520	추천주 다나와(투자클럽) - CU전자(056340)	0
20100520	"컴투스, ""두산베어스 이종욱 선수와 만난다"""	0
20100520	골프스타, 업데이트 앞두고 주요내용 공개	0
20100520	5월 '대시세' 잡은 개미, 알고 보니 여기서…	0
20100520	컴투스, 두산베어스 이종욱 사인회 개최	0
20100520	'백발백중' 20일 [중소형주]최고관심주는 한진	0
20100520	독점기술! 세계시장 뒤흔들며 폭등시세 견인할 IT황제주!	0
20100520	컴투스, 5월 29일 두산 이종욱과 만난다 [컴투스프로야구 2010]	0
20100520	컴투스, 29일 두산 이종욱 선수 사인회 개최	0
20100520	컴투스, 5월 29일 두산 이종욱과 만난다	0
20100524	[마켓리더스] 매도 클라이맥스...수급 정화	0
20100524	삼성 바다폰 '웨이브' 유럽서 공식 출시..국내선 내달	0
20100524	삼성전자, 첫 바다 탑재폰 '웨이브' 출시	0
20100524	삼성 첫 바다폰 '웨이브' 24일 유럽 시판	0
20100524	삼성電, 첫 바다 탑재폰 '웨이브' 글로벌 출시	0
20100524	‘웨이브’ 첫 출격..“스마트폰 대중화 주도하겠다”	0
20100524	삼성전자, 첫 바다폰 '웨이브' 유럽 출시	0
20100524	삼성, 독자 플랫폼 바다 기반 첫 스마트폰 '웨이브' 출시	0
20100524	삼성, 바다 OS 탑재 스마트폰 '웨이브' 유럽 시장 출격	0
20100524	'백발백중' 24일 [중소형주]최고관심주는 네오위즈게임즈	0
20100528	파트론·예스24 등 미래 G세대株 '주목'-대우證	1
20100528	안동대, 한이음 IT멘토 초청 취업특강	1
20100528	모바일게임, 스마트폰 타고 비상한다	1
20100528	SK텔레콤, 대한민국 언제어디서나 線없이 통하는 e세상을 꿈꾼다	1
20100528	"""독자적 오픈 플랫폼으로 스마트폰 대중화 주도"""	1
20100528	"이석채 ""아이폰은 FTA효과"""	1
20100528	<표> 코스닥 외국인 순매수도 상위종목	1
20100531	"이석채 KT 회장 ""현존하는 스마트폰 중 아이폰이 가장 뛰어나"""	0
20100531	삼성전자 `웨이브` 무게는 118ｇ 화질은 HD TV수준이네	0
20100531	"이석채 회장 ""합병KT, 새 바람 넘어 세계 최고로"""	0
20100531	IT·통신株 주가 '스마트폰 전략'에 달렸다	0
20100531	컴투스, 두산 이종욱 사인회 성황리 개최	0
20100531	컴투스, 두산 이종욱 사인회 개최	0
20100607	'백발백중' 7일 [중소형주]최고관심주는 하림	1
20100607	토종 게임업체 세계 스마트폰 앱 시장서 훨훨	1
20100607	[매거진S] 우리의 밤은 그들의 낮보다 아름답다	1
20100607	[기업공시] 6월7일	1
20100616	오늘의 추천주 (6/16) - 현대증권	1
20100616	최경환 장관 “IT기업 위기, 상생협력으로 해결해야”	1
20100616	"최경환 장관 ""국내 IT 기업, 글로벌 마인드 가져야"""	1
20100616	최경환 장관, IT산업 강국 실현 위한 5대 과제 제시	1
20100616	KT, 제5차 IT CEO 포럼 개최	1
20100616	모바일게임 3사, 올 여름 경쟁 본격화…“기대만발”	1
20100616	컴투스, 자사주 500주 처분키로	1
20100624	[기관 따라잡기]연기금 중심 사흘만에 순매수	0
20100624	“게임빌, 스마트폰 게임의 메이저를 꿈꾼다”	0
20100625	컴투스 '골프스타', 2010 썸머시즌 길드챔피언십 개최	0
20100719	[지점 종목추천 주간결산] 동부證 동래지점 수익률 최고	0
20100719	[특징주]모바일 관련株, 아이폰4 출시 연기 탓?..하락세	0
20100721	베스트 애널 추천종목 살펴보니	0
20100721	"골프스타, ""여름휴가 이벤트 실시"""	0
20100721	골프스타, 여름 휴가맞이 이벤트 실시 [골프스타]	0
20100721	게임속에 또 다른 게임... 게임업계, 기발한 홍보전략	0
20100721	더위를 날린다! 골프스타, 여름휴가 이벤트	0
20100721	스마트폰 ‘뜨니’ 모바일 게임 시장 ‘위축’	0
20100721	컴투스, 온라인게임 ‘골프스타’ 여름휴가 이벤트 실시	0
20100726	컴투스, 美 캐주얼 게임행사서 게임 시연	0
20100726	'치솟는' 코스피 17.48%↑ '내리막' 코스닥 2.85%↓	0
20100726	온라인게임, 여성이용자 파워UP…‘여인천하’	0
20100726	[공시]컴투스, 2분기 영업익 2.9억...전년비 65.5%↓	0
20100726	컴투스, 2Q 영업이익 -65%…해외매출 434%↑	0
20100726	컴투스, 2Q 영업익 3억···전년비 65%↓(상보)	0
20100726	컴투스, 2분기 영업익 3억…스마트폰↑·피처폰↓	0
20100726	컴투스, 미국 최대 캐주얼 게임행사에서 게임 시연 [홈런배틀3D]	0
20100726	컴투스, 피처폰 모바일 게임 매출 저조...전년대비 영업익 65.5%↓	0
20100726	"컴투스, ""2010년 2분기 매출 67억원 기록"""	0
20100726	컴투스, 2분기 영업익 급감..연간 전망치도 하향(상보)	0
20100726	컴투스 전년比 영업익 65%↓… 스마트폰 ‘쇼크’	0
20100726	컴투스, 2분기 매출 67억원…일반폰 게임 매출 감소로 부진	0
20100728	모바일 게임 맞수, 2분기 실적 ‘희비교차’	0
20100728	[이공계살리기 대학이 나선다] IT전공역량강화(NEXT)사업 - 안동대학교 컴퓨터...	0
20100728	IT에 부는 ‘자이로스코프’ 바람, 앱(App)도 봇물	0
20100804	게임빌 2Q 매출 67억원…컴투스 눌렀다	0
20100804	"모바일게임 업체들 진퇴양난..""게임법 통과 시급"""	0
20100804	“갤럭시S” 100만대 돌파 초읽기!! 100만원으로 100억번 실전계좌 공개!!	0
20100804	[모바일&콘솔] 컴투스 `엘피스`	0
20100804	게임빌, 모바일시장 위축 불구 '어닝서프라이즈'	0
20100804	게임빌, 모바일게임 업계 매출 1위 차지	0
20100804	컴투스·게임빌 실적 '엇갈린 행보'	0
20100804	모바일 게임계에 귀여운 디아블로 ‘엘피스’가 등장했다	0
20100804	게임빌 '독주', 컴투스 '위기'	0
20100812	컴투스-게임빌, 하반기도 신작경쟁 치열	1
20100812	다음에서 야구게임 '슬러거' 즐긴다	1
20100812	야구게임 '슬러거' 다음에서도 즐긴다	1
20100812	다음에서도 슬러거를 즐기자!	1
20100812	다음 게임, 네오위즈게임즈 '슬러거' 채널링 제휴	1
20100812	컴온베이비! 올스타즈, 버디버디 채널링 오픈	1
20100818	"""1천만원으로 37억을 벌고, 그 모든것을 탕진한 아줌마."""	1
20100818	"컴투스 박지영 대표, ""세계 TOP 50 여성 경영인에 2년 연속 선정"""	1
20100818	박지영 컴투스 대표 '세계 톱50 여성 경영인' 선정	1
20100818	컴투스 박지영 대표, '세계 톱 50 여성 경영인' 선정	1
