id	document	label
1일 전	[빅데이터투데이] 게임 상장기업 2021년 5월 브랜드평판 분석... 1위 엔씨소프...	3
1일 전	게임 상장기업 브랜드평판 5월 빅데이터 분석 1위는 엔씨소프트... 2위 넷마블...	3
1일 전	컴투스, 7주년 맞은‘서머너즈 워’에 신규 몬스터 업데이트	3
1일 전	"5월""게임 상장기업 브랜드평판 분석결과...1위 엔씨소프트~5위, 데브시스터즈..."	3
1일 전	컴투스 '서머너즈 워' 신규 몬스터 업데이트	3
1일 전	글로벌 흥행 순항... 컴투스, 7주년 '서머너즈 워' 신규 몬스터 업데이트	3
1일 전	'서머너즈 워' 신규 몬스터 업데이트…역대 세번째 일일 매출 기록	3
1일 전	"컴투스 ""서머너즈워, 역대 세 번째 최대 日매출 기록"""	3
1일 전	컴투스 '서머너즈 워' 업데이트 통했다…하루 매출 '쑥'	3
1일 전	컴투스 '서머너즈워' 새 몬스터 공개	3
1일 전	컴투스, 7주년 맞은 '서머너즈 워' 신규 몬스터 업데이트	3
1일 전	컴투스 '서머너즈 워' 신규 업데이트 실시, 신규 몬스터 '마도사' 등장	3
1일 전	위지윅스튜디오, 1Q 매출 전년比 62.5%↑…“IP사와 제작사가 결합된 2세대 스...	3
1일 전	컴투스 서머너즈워, 신규 업데이트로 매출 반등	3
1일 전	컴투스, 7주년 ‘서머너즈 워’ 신규 몬스터 업데이트	3
1일 전	컴투스 ‘서머너즈워’ 업데이트 통했다…역대 세 번째 일매출 기록 달성	3
1일 전	[이슈] 컴투스, 7주년 '서머너즈워' 글로벌 차트 역주행	3
1일 전	‘서머너즈 워’, 신규 몬스터 업데이트…역대 세 번째 하루 최대 매출 기록	3
1일 전	[뉴스투데이 E] 컴투스, 7주년 ‘서머너즈 워’ 신규 몬스터 업데이트	3
1일 전	컴투스, 7주년 서머너즈 워 신규 몬스터 업데이트	3
1일 전	서비스 7주년 ‘서머너즈 워’, 글로벌 시장서 눈부신 역주행	3
1일 전	출시 7년차 '서머너즈 워', 서구권 앱 마켓서 매출 선두권 올라	3
1일 전	서머너즈 워, 마도사 등 콘텐츠 추가...7주년 맞아 상승세 기록	3
1일 전	[IB토마토]위지윅스튜디오, 1분기 영업익 흑전…“자체 선순환 구조 확립”	3
1일 전	'서머너즈 워', 신규 몬스터 업데이트	3
1일 전	컴투스, 7주년 맞은 '서머너즈 워', 신규 몬스터 업데이트 진행	3
22시간 전	게임빌-컴투스, 유연 근무하는 주 3일 인턴십 지니어스 3기 모집	3
22시간 전	게임빌-컴투스, 유연한 근무 환경 지원하는 주 3일 인턴십 3기 모집	3
22시간 전	게임업계 1분기 실적 '신작 지연'에 희비 교차	3
22시간 전	게임빌·컴투스, 주3 일 인턴십 지니어스 3기 모집	3
22시간 전	컴투스, 7주년 ‘서머너즈 워’ 신규 몬스터 업데이트	3
22시간 전	게임빌·컴투스, 주3일 인턴십 지니어스 3기 모집	3
22시간 전	'주 3일만 근무' 프로그램, 게임빌-컴투스 인턴십 참가자 모집 실시	3
22시간 전	컴투스, '서머너즈 워' 신규 몬스터 업데이트…출시 7주년 이벤트	3
22시간 전	게임빌·컴투스, `하계 인턴십 지니어스 3기` 모집	3
22시간 전	[A 게임가 소식] 넷마블, 감성 모험 RPG '제2의 나라' 내달 10일 출시 外	3
22시간 전	서머너즈 워, 신규 몬스터 마도사 등 콘텐츠 업데이트	3
22시간 전	게임빌-컴투스, 주3 일 인턴십 지니어스 3기 모집	3
22시간 전	[모바일 게임 순위] ‘V4’ 지고 ‘카러플’ 뜨고…넥슨에 분 이상 기류	3
22시간 전	게임빌-컴투스, 체험형 인턴십 ‘지니어스’ 3기 모집	3
22시간 전	게임빌-컴투스, 주3일 여름 인턴십 '지니어스 3기' 모집	3
22시간 전	게임빌-컴투스, 주 3일 인턴십 지니어스 3기 모집	3
22시간 전	게임 상장기업 브랜드평판 2021년 5월 빅데이터 분석결과...1위 엔씨소프트	3
22시간 전	게임 상장기업 브랜드평판 2021년 5월 빅데이터 분석결과...1위 엔씨소프트	3
22시간 전	"""인턴도 주3일만 근무하세요""…게임빌·컴투스, 인턴사원 채용"	3
21시간 전	게임빌-컴투스, 인턴십 지니어스 3기 모집..주3일 근무제 시행	3
21시간 전	게임빌-컴투스, 인턴십 지니어스 3기 모집··· 주3일만 근무	3
21시간 전	컴투스 '서머너즈 워', 신규 몬스터 '마도사' 업데이트	3
21시간 전	'프로 진출 꿈' 재도전하는 성광민 “슛 약점 보완하면 좋게 봐주시지 않을까...	3
21시간 전	게임빌·컴투스, '주3 일 인턴십 지니어스 3기' 모집	3
21시간 전	게임빌-컴투스, 주 3일 인턴십 지니어스 3기 모집	3
21시간 전	게임빌·컴투스, 주 3일 인턴십 지니어스 3기 모집	3
21시간 전	게임빌·컴투스, '체험형 인턴십 프로그램 실시'... 글로벌 인재 발굴	3
21시간 전	게임빌-컴투스, 주3일 근무 인턴십 3기 모집	3
21시간 전	게임업계 2분기 대형 신작 격돌	3
21시간 전	컴투스, 7주년 서머너즈 워 신규 몬스터 업데이트…앱마켓 순위 상승	3
21시간 전	"엔씨소프트, 게임 브랜드평판 1위 '사회공헌지수 급등'...골프존 ""3계단 상승..."	3
21시간 전	게임빌-컴투스, 인턴십 모집…주3일 근무	3
21시간 전	컴투스'서머너즈 워' 업데이트…신규 몬스터 '마도사' 추가	3
20시간 전	[모바일게임 관련주] 엠게임·위메이드·넷마블·드래곤플라이 미소	3
20시간 전	게임빌·컴투스, 인턴십 지니어스 3기 모집…주 3일 근무 시행	3
20시간 전	게임빌-컴투스, 체험형 인턴십 지니어스 3기 모집	3
20시간 전	게임업계 희비, '빅3' 인건비 '발목'…중견 게임사 신작 효과로 '약진'	3
20시간 전	게임빌·컴투스, 주 3일 근무하는 인턴십 ‘지니어스 3기’ 모집	3
20시간 전	캐주얼 게임들의 차트 역주행, '카트라이더 러쉬플러스'와 '서머너즈 워: 천공...	3
20시간 전	기관투자자, 공매도 10거래일 만에 누적기준 1조 원 육박	3
20시간 전	게임빌-컴투스, '서머 인턴십 지니어스 3기' 모집	3
20시간 전	게임빌·컴투스, 인턴십 지니어스 3기 모집…글로벌 인재 발굴	3
20시간 전	게임빌-컴투스, 주 3일 인턴십 지니어스 3기 모집	3
20시간 전	코스닥, 에스티팜 · 씨젠 · 케이엠더블유 · 티씨케이 '급락'	3
20시간 전	게임빌·컴투스, '주 3일' 인턴십 지니어스 3기 모집	3
20시간 전	게임주 약세, 베스파 넥슨지티 액션스퀘어 데브시스터즈 네오위즈 급락	3
19시간 전	게임빌-컴투스, 주 3일 인턴십 지니어스 3기 모집	3
19시간 전	[17일 게임 단신] 넷마블·컴투스·위메이드·카카오게임즈 등	3
19시간 전	게임업계 웹툰 '큰물'에서 논다	3
19시간 전	7주년 맞은 서머너즈 워, 신규 몬스터 '마도사' 업데이트	3
19시간 전	게임빌-컴투스, 주 3일 근무 인턴십 '지니어스' 3기 모집	3
19시간 전	게임빌-컴투스, 유연한 근무 환경 지원하는 주3 일 인턴십 지니어스 3기 모집	3
19시간 전	게임빌플러스, 312억 원 규모 코인원 주식 취득	3
19시간 전	국내 게임업체 2021년 1분기 실적 정리	3
19시간 전	[업앤다운]게임주 하락…엠게임↑·베스파↓	3
18시간 전	유연 근무 환경 지원... 게임빌-컴투스, 주3 일 인턴십 지니어스 3기 모집	3
18시간 전	컴투스, 출시 7주년 ＜서머너즈 워 ＞ 신규 몬스터 업데이트	3
18시간 전	게임빌 컴투스, 주 3일 인턴십 지니어스 3기 모집	3
18시간 전	[게임오늘] 컴투스, 7주년 '서머너즈 워' 신규 몬스터 업데이트	3
18시간 전	게임빌-컴투스, '주3일 근무' 인턴십 모집	3
17시간 전	[5월 17일] 제2의 나라, 정식 출시일 발표 등 게임 업계 핫클립	3
17시간 전	[실적체크] 컴투스, 1Q 영업익 177억…컨센하회	3
