id	document	label
6일 전	서머너즈 워: 백년전쟁, 유저 위한 튜토리얼 영상 시리즈 공개	3
6일 전	[모바일게임 관련주] 드래곤플라이·펄어비스·엔씨소프트 미소...썸에이지 한...	3
6일 전	[마감시황]코스피, 역대 최고치 경신…3249.30으로 마감	3
6일 전	[브리핑] 넥슨·엔씨소프트·카카오게임즈·컴투스·네오위즈	3
6일 전	게임주 상승 많아, 드래곤플라이 펄어비스 급등 썸에이지 급락	3
6일 전	코스닥, 셀트리온제약 · 에스티팜 · 유바이오로직스 '껑충'	3
6일 전	사전등록 100만은 기본, 500만급 예약 게임 속속 등장...글로벌이 '정답'	3
6일 전	[게임소식] 엔씨소프트, '유니버스'에 브레이브걸스와 드리핀 합류 외	3
6일 전	[A 게임가 소식] 카카오게임즈, 채용 연계형 인턴사원 공개 모집 外	3
6일 전	컴투스 '서머너즈 워: 백년전쟁', 튜토리얼 영상 제작…총 3개의 시리즈	3
6일 전	[증시 이슈] 게임빌, 20여일 만에 20% 이상 빠진 주가…향후 전망은?	3
6일 전	[내 종목을 부탁해] 복잡한 계좌 해결 방법은? <현대로템>	3
6일 전	"""이런 튜토리얼은 없었다""...백년전쟁, 이용자 맞춤형 영상 공개"	3
6일 전	코스피 최고치 마감한 날, 공매도 거래대금은 5725억 원	3
6일 전	[10일 게임 단신] 카카오게임즈·컴투스·넥슨·엔씨소프트 등	3
6일 전	'서머너즈 워: 백년전쟁', 튜토리얼 공개	3
6일 전	코스피 사상최고치 경신…외국인과 기관 쌍끌이 매수로 상승 견인	3
6일 전	[게임오늘] 카카오게임즈, '가디언 테일즈', 신규 영웅 '마왕 리리스' 업데이...	3
6일 전	[5월 10일] 블레스 언리쉬드, 파이널 테스트 사전 다운로드 시작 등 게임 업계...	3
6일 전	[리뷰] 서머너즈 워: 백년전쟁 '카운터 통한 전략의 재미 부각된 모바일 게임...	3
6일 전	언택트로 날다가 인건비에 고꾸라진 게임사	3
6일 전	[업앤다운]게임주 상승…드래곤플라이↑·썸에이지↓	3
6일 전	컴투스 '서머너즈워: 백년전쟁', 지금 이용자들이 주목하는 것은? 바로 '스킬...	3
6일 전	[표]코스닥 기관 순매수 상위 종목…파라다이스·컴투스·에스티팜·원익IPS·...	3
6일 전	[표]코스닥 외국인 순매도 상위 종목…셀트리온헬스케어·컴투스·실리콘웍스...	3
6일 전	'코시국' 한창인데 실적 부진한 게임주, 왜?	3
6일 전	게임과 웹툰은 찰떡궁합	3
6일 전	코스닥 기관 순매수도 상위종목 톱...'파라다이스-컴투스-에스티팜'	3
6일 전	[스타워즈] 홍광직 독주 속 2위 다툼 '치열'	3
6일 전	컴투스 '서머너즈 워: 백년전쟁', 튜토리얼 영상 공개	3
6일 전	컴투스 '서머너즈 워', '행운 상자 이벤트' 전개	3
6일 전	컴투스 서머너즈 워, 7주년 기념 '행운 상자 이벤트' 진행	3
6일 전	컴투스 ‘서머너즈 워’, ‘행운 상자 이벤트’ 실시	3
6일 전	[뉴스투데이 E] 컴투스 ‘서머너즈 워’, ‘행운 상자 이벤트’ 실시	3
6일 전	컴투스 서머너즈 워 ‘행운 상자 이벤트’ 실시	3
6일 전	컴투스, '서머너즈 워'에서 열쇠 모아 선물받는 '행운 상자 이벤트' 진행	3
6일 전	[해보니&비즈] 컴투스 야심작 ‘서머너즈워: 백년전쟁’…전투 손맛 느껴보니	3
6일 전	[돌직구]글로벌 히트작 '서머너즈 워' IP로 개발한 실시간 전략게임, 컴투스 ...	3
6일 전	컴투스 '백년전쟁', 메타크리틱 올해 최고의 iOS 게임 1위	3
6일 전	'백년전쟁', 메타크리틱 선정 '올해 최고의 iOS 게임 1위' 올라	3
6일 전	컴투스 '서머너즈 워' 7주년, 행운 상자 이벤트 진행	3
6일 전	컴투스 '서머너즈 워: 백년전쟁', 메타크리틱 올해 최고의 iOS 게임 1위 등극	3
6일 전	'서머너즈 워', 다양한 혜택 담은 행운 상자 이벤트 진행	3
6일 전	컴투스 '백년전쟁', 평론사이트 메타크리틱 올해 최고의 iOS 게임 1위	3
6일 전	서머너즈 워: 백년전쟁, 메타크리틱 올해 최고의 iOS 게임 1위	3
6일 전	글로벌 비평 사이트, 컴투스 백년전쟁에 '쌍따봉'	3
6일 전	컴투스 ‘서머너즈 워: 백년전쟁’, 메타크리틱 올해 최고의 iOS 게임 1위 등...	3
6일 전	글로벌 '백년전쟁' 개막, 믿을 것은 오직 '두뇌'	3
6일 전	컴투스 '백년전쟁', 메타크리틱서 올해 iOS 베스트 게임 1위로 선정	3
6일 전	‘서머너즈 워: 백년전쟁’, 올해 최고의 iOS 게임 1위에	3
6일 전	'서머너즈 워: 백년전쟁', 메타크리틱 iOS 올해 최고의 게임 1위 등극	3
6일 전	컴투스 '서머너즈워: 백년전쟁', 메타크리틱 '최고 iOS 게임' 1위	3
6일 전	컴투스 '백년전쟁', 메타크리틱 올해 최고 iOS 게임 1위 차지	3
6일 전	컴투스 ‘서머너즈 워’, ‘행운 상자 이벤트’ 실시	3
6일 전	컴투스 백년전쟁 평론사이트 메타크리틱서 올해 최고의 iOS 게임 1위 등극	3
6일 전	컴투스 '백년전쟁', 글로벌 평론사이트 메타크리틱 올해 최고의 iOS 게임 1위...	3
6일 전	컴투스 ‘서머너즈 워: 백년전쟁’, 메타크리틱 올해 최고의 iOS 게임 1위 등...	3
6일 전	컴투스, '서머너즈 워: 백년전쟁' 메타크리틱 올해 최고의 iOS 게임 1위 등극	3
6일 전	'서머너즈 워: 백년전쟁', 메타크리틱 올해 최고 iOS 게임 1위에 올라	3
6일 전	중견게임사들 속속 턴어라운드...게임 빅3 과점구도 허물까	3
6일 전	컴투스 '백년전쟁', '올해 최고의 iOS 게임' 1위	3
6일 전	서머너즈 워: 백년전쟁, 메타크리틱 iOS 부문 평점 1위 기록	3
6일 전	컴투스 ‘서머너즈 워’, 7주년 맞이 ‘행운 상자 이벤트’ 실시	3
6일 전	'인건비 상승→채용 경쟁·실적 악화' 게임업계 부작용 우려	3
6일 전	서머너즈 워: 백년전쟁, 메타크리틱 올해 최고의 iOS 게임 1위 등극	3
6일 전	서머너즈 워, ‘행운 상자 이벤트’ 실시	3
6일 전	‘게임빌-컴투스’, 직원 건강 배려로 업무 효율 쑥쑥	3
6일 전	신작 `서머너즈 워: 백년전쟁`, 美 평론사이트서 올해 최고게임 등극	3
6일 전	컴투스 '서머너즈 워: 백년전쟁', 메타크리틱 올해 최고의 iOS 게임 1위 선정	3
6일 전	컴투스 '서머너즈 워: 백년전쟁', 메타크리틱 '올해 최고의 iOS 게임 1위' 등...	3
6일 전	[A 게임가 소식] 게임빌, 레트로 감성 자극 RPG '로엠' 글로벌 출시 外	3
6일 전	컴투스 ‘서머너즈 워’, 행운 상자 이벤트 실시	3
6일 전	컴투스, '서머너즈 워: 백년전쟁' iOS 기준 올해 최고의 게임 1위에 올라	3
6일 전	글로벌 평론 사이트 메타크리틱 선정, 올해 최고의 iOS 게임 1위는?	3
5일 전	컴투스 '서머너즈 워: 백년전쟁' 메타크리틱 올해 최고의 iOS 게임 1위 등극	3
5일 전	서머너즈 워, 다양한 아이템 선물하는 '행운 상자 이벤트' 실시	3
5일 전	[11일 게임 단신] 컴투스·라인게임즈·엔씨소프트 등	3
5일 전	컴투스 ‘서머너즈 워: 백년전쟁’, 메타크리틱 올해 최고의 iOS 게임 1위 등...	3
5일 전	[게임소식] 게임빌, RPG ‘로엠’ 글로벌 출시 외	3
5일 전	[업앤다운]게임주 하락…액션스퀘어↑·네오위즈홀딩스↓	3
5일 전	컴투스 ‘서머너즈 워: 백년전쟁’, 글로벌 평론사이트 메타크리틱 올해 최고...	3
5일 전	게임주 약세, 한빛소프트 웹젠 4%대 엠게임 엔씨소프트 3%대 하락	3
5일 전	컴투스 ‘서머너즈 워: 백년전쟁’, 올해 최고의 iOS 게임 1위 등극	3
5일 전	컴투스, 웹 콘텐츠 제작사 '정글스튜디오' 합작법인으로 설립	3
5일 전	'서머너즈 워: 백년전쟁', 글로벌 평론사이트서 '올해 최고의 iOS 게임' 1위	3
5일 전	[콘텐츠 핫&뉴] ‘서머너즈워: 백년전쟁’, 메타크리틱 iOS 게임 평가 1위	3
5일 전	인재 모시기에 인건비 폭증… 게임사, 실적 주춤?	3
5일 전	[게임오늘] 게임빌, 레트로 감성 자극 RPG '로엠' 글로벌 출시	3
5일 전	iOS 올해 최고 게임···컴투스 〈서머너즈 워: 백년전쟁〉	3
5일 전	[금일 증권업계 주요기사] 공매도 속 블루오션 종목 '촉각'... PEF 각자도생,...	3
5일 전	'서머너즈 워: 백년전쟁', 메타크리틱 iOS 올해 최고의 게임 1위 등극	3
5일 전	[이슈] 컴투스 '서머너즈워', 행운 상자 이벤트 실시	3
5일 전	서머너즈 워: 백년전쟁 '신규 유저 위한 가이드 강화'	3
5일 전	컴투스 '백년전쟁', 메타크리틱 올해 최고의 iOS 게임 1위	3
5일 전	[이슈] 백년전쟁, 메타크리틱 올해 최고의 iOS 게임 1위 등극	3
5일 전	‘서머너즈 워: 백년전쟁’, 美 메타크리틱 선정 ‘올해 최고 iOS게임’	3
5일 전	[5월 11일] 스매시 레전드, 신규 캐릭터 '스노우' 추가 등 게임 업계 핫클립	3
5일 전	컴투스 '서머너즈워: 백년전쟁', 골드 티어 전까지 높은 승률 보장! '지속 피...	3
5일 전	컴투스 '서머너즈 워: 백년전쟁' 글로벌 평론사이트 메타크리틱 올해 최고의 ...	3
5일 전	[AP미디어동향 5월1주] KBS, 1분기 신뢰ㆍ선호도 에서 모두 1위 外	3
5일 전	[오늘의 증시] 컴투스ㆍ키움증권ㆍ펄어비스 등	3
5일 전	컴투스 1분기 영업이익 177억원…작년 동기 대비 25.3%↓	3
5일 전	컴투스, 1분기 잠정 영업익 176억…전년比 25%↓	3
5일 전	컴투스, 1분기 영업이익 176억5700만원…전년比 25.3% ↓	3
5일 전	컴투스, 1분기 영업익 177억원…전년比 25.3%↓	3
5일 전	컴투스, 1Q 연결 영업익 176억원…전년比 25.3%↓	3
5일 전	컴투스, 1분기 영업익 177억원··· 전년比 25.3% 감소	3
5일 전	컴투스, 1분기 영업이익 176억원…전년比 25.3%↓	3
5일 전	컴투스 1분기 영업이익 177억원…전년比 25.3%↓	3
5일 전	컴투스, 1분기 영업이익 177억원…전년비 25.3%↓	3
5일 전	컴투스, 1분기 영업익 177억…전년비 25.3% ↓	3
5일 전	컴투스, 영업이익 전년비 25% ↓…IPㆍ콘텐츠 개발 나선다	3
5일 전	컴투스, 1분기 영업익 177억...전년비 약 25%↓	3
5일 전	컴투스, 1Q 영업익 177억…전년비 25.3% 감소	3
5일 전	컴투스, 2021년 1분기 영업익 177억… 전년비 25%↓	3
5일 전	컴투스, 1Q 부진한 성적표…‘서머너즈워’ IP로 반등 모색	3
5일 전	컴투스, 1Q 매출 1166억…“신작 ‘백년전쟁’ 열흘간 일평균 10억”	3
5일 전	컴투스, 1분기 영업익 177억원…전년比 25.3%↓	3
5일 전	컴투스, 1분기 매출 1167억원…전년 대비 18.7% 상승	3
5일 전	컴투스, 1분기 영업이익 177억원..전년비 25% 감소	3
5일 전	컴투스,1Q 영업익 177억원… 전년比 25%↓	3
5일 전	컴투스 1분기 영업익 177억원…전년比 25.3%↓(상보)	3
5일 전	컴투스, 1Q 매출 1,167억원…“내년, 매출 1조 글로벌 콘텐츠 기업 목표”	3
5일 전	컴투스, 1Q 영업익 177억원…당기순익 290억원 기록	3
5일 전	컴투스, 인건비·마케팅비 증가에 1Q 영업익 25%↓	3
5일 전	컴투스, 2021년 1분기 영업이익 177억… 전년比 25.3%↓	3
5일 전	컴투스 1분기 영업이익 177억원…작년 동기 대비 25.3%↓	3
5일 전	컴투스, 2021년 1분기 매출 1,167억 원 기록	3
5일 전	컴투스, 1분기 영업익 177억…전년비 25.3% 감소	3
5일 전	컴투스 2021년 1분기 매출 1,167억원 기록, 전년 대비 18.8% 증가... '백년전...	3
5일 전	컴투스, 1분기 영업익 177억 전년比 25%↓	3
5일 전	"컴투스 ""2022년 매출 1조 달성"""	3
5일 전	컴투스, 1분기 영업익 177억원…전년比 25.3% 감소	3
5일 전	"컴투스 ""주주가치 제고""…100억 자사주 매입 나선다"	3
5일 전	컴투스 1분기 매출 1167억원... 전년 대비 18.7% 증가	3
5일 전	컴투스, 1분기 영업이익 177억 원... 전년比 25.3% 줄어	3
5일 전	컴투스, 1분기 매출 전년 대비 상승...'서머너즈 워' IP 주축	3
5일 전	컴투스, 1분기 영업이익 177억원···전년比 25.3%↓	3
5일 전	컴투스 2021년 1Q 영업익 177억원…전년比 25.3% ↓	3
5일 전	"게임빌, 1Q 영업익 전년비 35.1% 증가…""비용 효율화 효과"""	3
5일 전	컴투스, 100억 규모 자사주 취득 신탁계약 체결	3
5일 전	[컨콜]컴투스 “올해 매출 대비 인건비 비중 14%보다 낮을 것”	3
5일 전	컴투스, 1Q 매출 1167억원... 전년비 18.7% 상승	3
5일 전	컴투스, 1분기 영업익 부진··· 인건비·마케팅 증가 영향	3
5일 전	컴투스, 1Q 영업익 177억…전년대비 25.3% 감소	3
5일 전	"[컨콜] 컴투스 ""'서머너즈 워: 백년전쟁' 일 평균 매출 10억원 이상"""	3
5일 전	[컨콜]컴투스 “7주년 맞은 서머너즈워 천공의 아레나, 일매출 40억”	3
5일 전	컴투스, 1분기 영업익 177억원…전년비 25.3% 감소	3
5일 전	[컴투스 컨콜] “7주년 서머너즈워, 일매출 40억 ‘기록’”	3
5일 전	컴투스, 1분기 영업이익 177억…전년비 25.3%↓	3
5일 전	컴투스, 1Q 전년比 매출↑·영업이익↓…2022년, 매출 1조 글로벌 종합 콘텐츠...	3
5일 전	컴투스, 1Q 영업익 177억원...전년比 25% 감소	3
5일 전	컴투스, 2021년 1분기 매출 1,167억원…영업이익 177억 원	3
5일 전	"[컨콜] 컴투스 ""서머너즈 워: 크로니클, 7월 CBT 및 올 연말 출시"""	3
5일 전	컴투스 1분기 매출 1167억원, 전년비 18.7%↑	3
5일 전	컴투스, 1분기 매출 전년比 18.7% 증가…영업익은 25.3% 감소	3
5일 전	컴투스, 올해 1분기 매출 1167억원…“내년 매출 1조 글로벌 종합 콘텐츠 기업...	3
5일 전	[컨콜]송재준 컴투스 대표 “내년까지 게임 연매출 1조원 성장 목표”	3
5일 전	[컴투스 컨콜] “크로니클, 7월 글로벌 테스트…내년 ‘퀀텀점프’”	3
5일 전	[컨콜]송재준 컴투스 대표 “글로벌 종합 콘텐츠 기업으로 변모할 것”	3
5일 전	인건비·마케팅 비용 증가에...컴투스, 1분기 영업익 감소	3
5일 전	컴투스, 1분기 매출 전년 대비 18.7% 상승	3
5일 전	컴투스, 1Q 영업익 177억원…매출 전년比 18.7% 증가	3
5일 전	컴투스, 1분기 영업익 전년比 25.3% 줄어 177억원…신작 마케팅비 증가 영향	3
5일 전	컴투스, 전년 대비 18.7% 상승한 2021년 1분기 실적 발표	3
5일 전	컴투스, 1분기 매출 1,167억 달성 '전년 동기 比 18.7% 상승'	3
5일 전	컴투스, 글로벌 콘텐츠 기업 '성큼'…1분기 해외매출 비중 78%	3
5일 전	컴투스, 1분기 매출 1167억원…2분기 '백년전쟁' 본격 시너지 기대	3
5일 전	1Q는 쉬어가는 컴투스...백년전쟁으로 일매출 '10억' 로켓 장착	3
5일 전	"[컨콜]컴투스, ""내년까지 연 매출 1조원 규모 기업으로 성장"""	3
5일 전	[컨콜]컴투스, 서머너즈 워 IP 신작 '크로니클' 올해 말 출시	3
5일 전	컴투스, 1분기 영업익 177억원…전년比 25% 감소	3
5일 전	컴투스, 1분기 영업이익 177억원…전년보다 25%↓	3
5일 전	컴투스, 1분기 매출 1,167억... 전년比 18.7% 상승	3
5일 전	해외 매출 비중 78%, 컴투스 1분기 매출 18.7% 상승	3
5일 전	"컴투스, 1Q 영업익 177억·25.3%↓…""인건비·마케팅비 영향"""	3
5일 전	인건비·마케팅비 증가에…컴투스, 1Q 영업익 전년比 25% ↓	3
5일 전	[컨콜] 컴투스, 서머너즈워: 백년전쟁 특정 국가만 매출 순위 높지 않다	3
5일 전	[컨콜]컴투스 “백년전쟁 글로벌 흥행, 서머너즈워 IP 파워 확인”	3
5일 전	컴투스, 1분기 영업익 177억원…전년비 25.3%↓	3
5일 전	"[컨콜]컴투스 ""서머너즈워 백년전쟁, 일 평균 매출 10억 이상"""	3
5일 전	"[컨콜]""'서머너즈 워 크로니클, 동서양 통하는 MMORPG"""	3
5일 전	"컴투스, 1분기 영업익 25% 감소…""인건비·마케팅비 증가 영향"""	3
5일 전	[컨콜]컴투스 “백년전쟁 13일 업데이트, 일매출 50~100% 상승 전망”	3
5일 전	컴투스 1분기 매출 18.7%↑…'서머너즈 워' 북미·유럽서 선전(종합)	3
5일 전	"[컨콜]컴투스 ""크로니클 7월 테스트, 연간 매출 3천 억 목표"""	3
5일 전	"컴투스, 1분기 매출 1167억원…""매출 1조원 종합 콘텐츠 기업 목표"""	3
5일 전	"게임빌·컴투스, 희비 갈린 1분기 실적…""전략적 투자로 성장 도모"""	3
5일 전	[컨콜]송재준 컴투스 대표 “콘텐츠·IP·개발력 확보 차원서 M&A·투자 진행...	3
5일 전	컴투스, 1분기 영업익 176억원…전년 동기 대비 25.3%↓	3
5일 전	위메이드, 미르4에 '웃고'…펄어비스, 인건비에 '울고'(종합)	3
5일 전	컴투스 1분기 매출 1167억 원 19% 증가...북미·유럽서 호조	3
5일 전	컴투스, 1분기 영업이익 177억원…전년 대비 25.3% 줄어	3
5일 전	게임업계, 1분기 희비 갈렸다…위메이드·게임빌 '방긋' 펄어비스 '울상'	3
5일 전	"컴투스 ""2022년, 매출 1조 글로벌 종합 콘텐츠 기업 목표"""	3
5일 전	컴투스 2021년 1분기 매출 1,167억원...전년 대비 18.7% 상승	3
5일 전	컴투스, 1분기 영업익 177억원 … 전년比 25.3%↓	3
5일 전	컴투스, 1분기 영업익 177억원 전년 동기 대비 25.3% 감소	3
5일 전	[빅데이터MSI] 시장심리 톱5, CJ·KT·한국조선해양·대우조선해양·KCC	3
5일 전	컴투스 1Q 실적, '백년전쟁' 메가히트 조짐‧연 평균 매출 1조 기업 '목표'	3
5일 전	컴투스, 2021년 1분기 매출 1167억 원…전년 대비 18.7%↑	3
5일 전	컴투스, 1분기 매출 1,167억원…전년 대비 18.7% 상승	3
5일 전	국내 중견사들 실적 발표… 희비 엇갈렸다	3
5일 전	컴투스, 1분기 영업이익 177억원…전년比 25.3%↓	3
5일 전	1Q 매출 천 억 달성한 컴투스, '서머너즈 워'와 함께 달린다	3
5일 전	컴투스, 2021년 1분기 매출 1,167억원…전년 대비 18.7% 상승 '78% 해외에서 ...	3
5일 전	[IB토마토]게임빌, '안정적 매출·효율적 비용집행'에 1분기 날았다	3
5일 전	컴투스, 1분기 영업이익 177억원···전년 比 25.3%↓	3
5일 전	[컨콜]송재준 컴투스 대표 “매출 1조 목표, 종합 콘텐츠기업 도약할 것”(종...	3
5일 전	"컴투스 ""내년까지 연 매출 1조원 간다"""	3
5일 전	게임빌, 매출 감소에도 비용 효율화로 1분기 영업익 35% ↑	3
5일 전	'메타버스'에 올라 탄 게임업체들	3
5일 전	게임빌, 1분기 날았다…'코인원'·해외 유망기업 투자로 신성장동력 기대	3
5일 전	[종합] 게임빌, 가상자산서 新 성장동력 발굴…‘하이브’도 외부 개방	3
5일 전	'연매출 3,000억 전망' 서머너즈 워 크로니클 연말 출시	3
5일 전	컴투스·게임빌, 1분기 실적 희비 엇갈려	3
5일 전	컴투스, ‘백년전쟁’ 성공 자평… “일평균 10억· 300만 다운 ‘글로벌 히트...	3
5일 전	주춤했던 중견게임사들, 1분기 실적 약진 ‘눈길’	3
5일 전	[1분기 게임사 실적] 게임빌·컴투스·위메이드 '웃고'...펄어비스 '울고'	3
5일 전	컴투스, 1분기 매출 1167억원...전년 대비 18.7%↑	3
5일 전	컴투스 1분기 실적···매출 1,167억, 영업이익 177억	3
5일 전	개발자 영입전의 그늘…컴투스·게임빌, 실적 희비 엇갈렸다	3
5일 전	위지윅스튜디오, AI 메타버스 플랫폼 ‘시어스랩’에 지분투자	3
5일 전	컴투스, 21년 1Q 매출 1,167억 달성, ＂매출 1조 달성과 콘텐츠 밸류체인 구축...	3
5일 전	보릿고개 넘는 게임업계… “샴페인 너무 빨리 터뜨렸나”	3
5일 전	[콘텐츠 동북공정] K게임, 중국 진출 막막…中게임, 안방 넘 본다	3
5일 전	“신작에 울고 웃고”…중소게임사 1분기 성적 ‘극과 극’	3
5일 전	[마켓인]위지윅스튜디오, AI 메타버스 플랫폼 시어스랩 지분투자	3
5일 전	[더벨]위지윅스튜디오, 시어랩스에 SI 참여 '메타버스 선도'	3
5일 전	컴투스, 1Q 영업익 177억...전년비 25.3%↓	3
5일 전	위지윅스튜디오, 전략적투자자로 시어스랩 지분투자	3
5일 전	위지윅, AI 기반 메타버스 콘텐츠 전문기업 ‘시어스랩’ 지분 투자 결정	3
5일 전	서머너즈 워: 백년전쟁 '글로벌 초반 성과 성공적'	3
5일 전	"[종합] 컴투스 ""'서머너즈 워' IP 축으로 종합 콘텐츠 기업 도약"""	3
5일 전	"""신작 유무로 갈렸다"" 1Q에 엇갈린 중견게임사…승자는 위메이드와 웹젠"	3
5일 전	컴투스, 1분기 매출 1167억 원·영업익 177억 원…해외매출 78% 달해	3
5일 전	컴투스 1분기 매출 1167억 원 달성…전년 대비 18.7% 상승	3
5일 전	'3N' 신작 출시 시험대 오르자…'실력파' 중견게임사들 유저心 훔쳤다	3
5일 전	컴투스, 100억 규모 자기주식취득 신탁계약 체결	3
5일 전	게임빌, 글로벌 사업ㆍ신성장 동력 창출 전개	3
4일 전	게임업계, '성과급 잔치' 후폭풍…수익성 악화 직격탄	3
4일 전	국내 주요 게임사 1분기 실적 발표…'희비' 갈렸다	3
4일 전	인건비·신작 흥행에…실적 희비 갈린 중견게임사	3
4일 전	컴투스, 1분기 매출 전년比 18.7↑ “글로벌 종합 콘텐츠 기업 목표”	3
4일 전	[모바일게임 관련주] 에이프로젠 H&G·액션스퀘어·이스트소프트·썸에이지 흐...	3
4일 전	컴투스, 1분기 매출 1197억원… 글로벌 호조로 ‘백년전쟁’ 기대감↑	3
4일 전	[비즈] 컴투스, 1분기 매출 1167억원…내년 1조 클럽 도전	3
4일 전	컴투스. 1분기 영업익 177억...전년비 25.3% 감소	3
4일 전	컴투스, 1분기 매출 1167억…전년比 영업익 25.3%↓	3
4일 전	영업익 희비, 게임빌 '웃고' 컴투스 '울고'	3
4일 전	성과급 잔치 과했나…게임업계, 인건비 리스크에 '비명'	3
4일 전	컴투스, 2021년 1분기 매출 1167억원…전년 대비 18.7% 상승	3
4일 전	컴투스, 2021년 1분기 매출 공시	3
4일 전	게임주 하락 많아, 위메이드 6%대 떨어지고 액션스퀘어 9%대 뛰어	3
4일 전	"컴투스 ‘서머너즈 워: 백년전쟁’, 글로벌시장 흥행몰이 ""高高高"""	3
4일 전	[종합] 컴투스, “내년 연매출 1조…종합 콘텐츠 기업 ‘목표’”	3
4일 전	외국인 투자자, 공매도 재개 후 5조 원 돌파...이틀 동안 1조5500억 원 쏟아 ...	3
4일 전	카겜·컴투스 ‘웃고’ 펄어비스 ‘울고’…중견게임사 순위 바뀌었다	3
4일 전	위지윅, AI 기반 메타버스 콘텐츠 전문기업 ‘시어스랩’ 지분 투자	3
4일 전	컴투스 “백년전쟁 일매출 10억원 이상…50~100% 상승도 가능”	3
4일 전	코스닥 하락에도...휴젤 · 유바이오로직스 · 컴투스 '껑충'	3
4일 전	위지윅, AI기반메타버스콘텐츠전문기업'시어스랩'지분투자	3
4일 전	위지윅, AI기반 메타버스 콘텐츠 전문기업 '시어스랩' 지분 투자 결정	3
